Unnamed: 0,id,date,store_nbr,family,sales,onpromotion,holiday_type,locale,locale_name,description,transferred,dcoilwtico,city,state,store_type,cluster,transactions,year,month,week,quarter,day_of_week
2549269,2506501,2016-11-10,37,LADIESWEAR,17.0,0,Holiday,Local,Guaranda,Independencia de Guaranda,False,44.62,Cuenca,Azuay,D,2,1363.0,2016,11,45,4,Thursday
1566689,1547087,2015-05-21,18,HARDWARE,0.0,0,,,,,,60.18,Quito,Pichincha,B,16,1304.0,2015,5,21,2,Thursday
1575133,1555531,2015-05-25,54,EGGS,81.0,0,,,,,,,El Carmen,Manabi,C,3,929.0,2015,5,22,2,Monday
2953318,2905204,2017-06-23,24,HOME AND KITCHEN II,46.0,2,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,42.86,Guayaquil,Guayas,D,1,2284.0,2017,6,25,2,Friday
1891900,1866952,2015-11-16,42,EGGS,113.0,0,,,,,,41.68,Cuenca,Azuay,D,2,878.0,2015,11,47,4,Monday
2202942,2172453,2016-05-07,14,PRODUCE,437.928,1,Additional,National,Ecuador,Dia de la Madre-1,False,,Riobamba,Chimborazo,C,7,1829.0,2016,5,18,2,Saturday
2200410,2170116,2016-05-05,49,BEVERAGES,4988.0,21,Event,National,Ecuador,Terremoto Manabi+19,False,44.33,Quito,Pichincha,A,11,2706.0,2016,5,18,2,Thursday
2575582,2531032,2016-11-24,25,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,,Salinas,Santa Elena,D,1,644.0,2016,11,47,4,Thursday
1681086,1656138,2015-07-21,28,AUTOMOTIVE,4.0,0,,,,,,50.59,Guayaquil,Guayas,E,10,1154.0,2015,7,30,3,Tuesday
2752284,2705952,2017-03-03,33,HOME CARE,212.0,7,,,,,,53.33,Quevedo,Los Rios,C,3,827.0,2017,3,9,1,Friday
1979437,1952707,2016-01-04,48,SCHOOL AND OFFICE SUPPLIES,6.0,0,,,,,,36.81,Quito,Pichincha,A,14,,2016,1,1,1,Monday
2121609,2094879,2016-03-24,38,CELEBRATION,27.0,0,,,,,,38.14,Loja,Loja,D,4,1614.0,2016,3,12,1,Thursday
2198697,2168403,2016-05-04,50,CELEBRATION,180.0,0,Event,National,Ecuador,Terremoto Manabi+18,False,43.77,Ambato,Tungurahua,A,14,2199.0,2016,5,18,2,Wednesday
2064013,2037283,2016-02-21,21,POULTRY,243.364,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1202.0,2016,2,7,1,Sunday
2149567,2122837,2016-04-09,22,GROCERY II,4.0,0,,,,,,,Puyo,Pastaza,C,7,859.0,2016,4,14,2,Saturday
1884274,1859326,2015-11-12,29,CLEANING,468.0,0,Holiday,Local,Ambato,Independencia de Ambato,False,41.74,Guayaquil,Guayas,E,10,883.0,2015,11,46,4,Thursday
2007413,1980683,2016-01-20,33,MAGAZINES,2.0,0,,,,,,26.68,Quevedo,Los Rios,C,3,943.0,2016,1,3,1,Wednesday
2307069,2267865,2016-06-29,41,CELEBRATION,10.0,0,,,,,,49.85,Machala,El Oro,D,4,942.0,2016,6,26,2,Wednesday
2450026,2407258,2016-09-15,52,CLEANING,0.0,0,,,,,,43.85,Manta,Manabi,A,11,,2016,9,37,3,Thursday
2102944,2076214,2016-03-14,14,LADIESWEAR,0.0,0,,,,,,37.2,Riobamba,Chimborazo,C,7,1388.0,2016,3,11,1,Monday
1588002,1568400,2015-06-02,16,DELI,429.0,0,,,,,,61.3,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1038.0,2015,6,23,2,Tuesday
2732932,2686600,2017-02-20,40,BOOKS,0.0,0,,,,,,,Machala,El Oro,C,3,1381.0,2017,2,8,1,Monday
1755126,1730178,2015-08-31,54,LINGERIE,3.0,0,,,,,,49.2,El Carmen,Manabi,C,3,861.0,2015,8,36,3,Monday
1999193,1972463,2016-01-15,52,LAWN AND GARDEN,0.0,0,,,,,,29.45,Manta,Manabi,A,11,,2016,1,2,1,Friday
1599067,1579465,2015-06-08,26,LADIESWEAR,1.0,0,,,,,,58.15,Guayaquil,Guayas,D,10,546.0,2015,6,24,2,Monday
1767684,1742736,2015-09-07,8,CELEBRATION,20.0,0,,,,,,,Quito,Pichincha,D,8,2681.0,2015,9,37,3,Monday
1914751,1889803,2015-11-29,33,PERSONAL CARE,318.0,0,,,,,,,Quevedo,Los Rios,C,3,1111.0,2015,11,48,4,Sunday
2093597,2066867,2016-03-08,51,FROZEN FOODS,179.885,1,,,,,,36.67,Guayaquil,Guayas,A,17,1491.0,2016,3,10,1,Tuesday
2102538,2075808,2016-03-13,52,DELI,0.0,0,,,,,,,Manta,Manabi,A,11,,2016,3,10,1,Sunday
1827262,1802314,2015-10-11,29,LADIESWEAR,0.0,0,,,,,,,Guayaquil,Guayas,E,10,1107.0,2015,10,41,4,Sunday
2509980,2467212,2016-10-19,35,AUTOMOTIVE,3.0,0,,,,,,51.59,Playas,Guayas,C,3,518.0,2016,10,42,4,Wednesday
2950067,2901953,2017-06-21,32,SEAFOOD,0.0,0,,,,,,42.48,Guayaquil,Guayas,C,3,592.0,2017,6,25,2,Wednesday
2483268,2440500,2016-10-04,35,HOME CARE,108.0,9,,,,,,48.67,Playas,Guayas,C,3,681.0,2016,10,40,4,Tuesday
2534189,2491421,2016-11-02,14,LAWN AND GARDEN,0.0,0,Holiday,National,Ecuador,Dia de Difuntos,False,45.32,Riobamba,Chimborazo,C,7,1214.0,2016,11,44,4,Wednesday
2927798,2879684,2017-06-08,9,BREAD/BAKERY,456.0,1,,,,,,45.68,Quito,Pichincha,B,6,1835.0,2017,6,23,2,Thursday
1721815,1696867,2015-08-13,20,CLEANING,866.0,0,,,,,,42.27,Quito,Pichincha,B,6,1468.0,2015,8,33,3,Thursday
1572908,1553306,2015-05-24,41,PREPARED FOODS,92.276,0,Holiday,National,Ecuador,Batalla de Pichincha,False,,Machala,El Oro,D,4,1390.0,2015,5,21,2,Sunday
2067706,2040976,2016-02-23,25,PERSONAL CARE,60.0,0,,,,,,31.84,Salinas,Santa Elena,D,1,700.0,2016,2,8,1,Tuesday
1983046,1956316,2016-01-06,5,EGGS,95.0,0,,,,,,33.97,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1482.0,2016,1,1,1,Wednesday
2846369,2798255,2017-04-24,23,LAWN AND GARDEN,2.0,0,,,,,,48.9,Ambato,Tungurahua,D,9,888.0,2017,4,17,2,Monday
2696117,2649785,2017-01-30,8,HOME APPLIANCES,0.0,0,,,,,,52.63,Quito,Pichincha,D,8,2354.0,2017,1,5,1,Monday
2777747,2731415,2017-03-17,48,BREAD/BAKERY,935.355,6,,,,,,48.34,Quito,Pichincha,A,14,2660.0,2017,3,11,1,Friday
1578867,1559265,2015-05-28,1,HOME AND KITCHEN I,11.0,0,,,,,,57.69,Quito,Pichincha,D,13,1737.0,2015,5,22,2,Thursday
2033354,2006624,2016-02-04,11,PET SUPPLIES,3.0,0,,,,,,31.63,Cayambe,Pichincha,B,6,2386.0,2016,2,5,1,Thursday
1709623,1684675,2015-08-06,28,PERSONAL CARE,397.0,0,,,,,,44.69,Guayaquil,Guayas,E,10,1044.0,2015,8,32,3,Thursday
2257407,2221767,2016-06-03,48,DELI,634.906,66,,,,,,48.69,Quito,Pichincha,A,14,2634.0,2016,6,22,2,Friday
1582432,1562830,2015-05-30,1,HOME AND KITCHEN II,2.0,0,,,,,,,Quito,Pichincha,D,13,1334.0,2015,5,22,2,Saturday
2386292,2343524,2016-08-11,14,PREPARED FOODS,50.0,0,,,,,,43.51,Riobamba,Chimborazo,C,7,1252.0,2016,8,32,3,Thursday
2654674,2608342,2017-01-07,44,"LIQUOR,WINE,BEER",575.0,7,,,,,,,Quito,Pichincha,A,5,5608.0,2017,1,1,1,Saturday
2968238,2916560,2017-06-29,42,LAWN AND GARDEN,29.0,0,,,,,,44.88,Cuenca,Azuay,D,2,1085.0,2017,6,26,2,Thursday
2382649,2339881,2016-08-09,12,HOME AND KITCHEN II,3.0,0,,,,,,42.78,Latacunga,Cotopaxi,C,15,1142.0,2016,8,32,3,Tuesday
2342104,2301118,2016-07-18,24,POULTRY,505.986,0,,,,,,45.23,Guayaquil,Guayas,D,1,2102.0,2016,7,29,3,Monday
2570654,2526104,2016-11-21,37,LAWN AND GARDEN,7.0,0,,,,,,47.48,Cuenca,Azuay,D,2,1440.0,2016,11,47,4,Monday
2763700,2717368,2017-03-09,53,HOME AND KITCHEN II,16.0,0,,,,,,48.75,Manta,Manabi,D,13,908.0,2017,3,10,1,Thursday
2611236,2566686,2016-12-14,26,GROCERY I,3413.0,107,,,,,,51.01,Guayaquil,Guayas,D,10,638.0,2016,12,50,4,Wednesday
2396295,2353527,2016-08-16,45,AUTOMOTIVE,13.0,0,,,,,,46.57,Quito,Pichincha,A,11,3482.0,2016,8,33,3,Tuesday
2928139,2880025,2017-06-09,18,HOME AND KITCHEN II,10.0,1,,,,,,45.82,Quito,Pichincha,B,16,1210.0,2017,6,23,2,Friday
2419165,2376397,2016-08-29,37,BABY CARE,0.0,0,,,,,,46.97,Cuenca,Azuay,D,2,1322.0,2016,8,35,3,Monday
1752667,1727719,2015-08-30,36,BOOKS,0.0,0,,,,,,,Libertad,Guayas,E,10,1208.0,2015,8,35,3,Sunday
1999035,1972305,2016-01-15,48,PLAYERS AND ELECTRONICS,14.0,0,,,,,,29.45,Quito,Pichincha,A,14,2660.0,2016,1,2,1,Friday
1688049,1663101,2015-07-25,23,AUTOMOTIVE,4.0,0,Holiday,Local,Guayaquil,Fundacion de Guayaquil,False,,Ambato,Tungurahua,D,9,998.0,2015,7,30,3,Saturday
2533032,2490264,2016-11-01,31,HOME CARE,410.0,16,,,,,,46.66,Babahoyo,Los Rios,B,10,1462.0,2016,11,44,4,Tuesday
1763013,1738065,2015-09-05,26,LINGERIE,3.0,0,,,,,,,Guayaquil,Guayas,D,10,586.0,2015,9,36,3,Saturday
2123176,2096446,2016-03-25,31,"LIQUOR,WINE,BEER",22.0,0,Holiday,National,Ecuador,Viernes Santo,False,,Babahoyo,Los Rios,B,10,1248.0,2016,3,12,1,Friday
2130120,2103390,2016-03-29,27,BEVERAGES,1977.0,8,,,,,,36.91,Daule,Guayas,D,1,1363.0,2016,3,13,1,Tuesday
1628973,1609221,2015-06-25,11,DELI,342.068,0,Holiday,Local,Machala,Fundacion de Machala,False,59.59,Cayambe,Pichincha,B,6,1916.0,2015,6,26,2,Thursday
2047911,2021181,2016-02-12,2,PRODUCE,2482.982,0,,,,,,29.32,Quito,Pichincha,D,13,2020.0,2016,2,6,1,Friday
2839429,2791315,2017-04-20,29,EGGS,163.0,1,,,,,,50.26,Guayaquil,Guayas,E,10,1118.0,2017,4,16,2,Thursday
2916332,2868218,2017-06-02,36,MAGAZINES,1.0,0,,,,,,47.68,Libertad,Guayas,E,10,1039.0,2017,6,22,2,Friday
2543491,2500723,2016-11-07,25,HOME AND KITCHEN II,17.0,0,Holiday,Regional,Santa Elena,Provincializacion Santa Elena,False,44.88,Salinas,Santa Elena,D,1,806.0,2016,11,45,4,Monday
2829964,2781850,2017-04-15,13,HOME AND KITCHEN II,20.0,2,,,,,,,Latacunga,Cotopaxi,C,15,1203.0,2017,4,15,2,Saturday
2664014,2617682,2017-01-12,7,MAGAZINES,6.0,0,,,,,,53.01,Quito,Pichincha,D,8,1709.0,2017,1,2,1,Thursday
2163203,2136473,2016-04-16,54,LAWN AND GARDEN,0.0,0,Event,National,Ecuador,Terremoto Manabi,False,,El Carmen,Manabi,C,3,801.0,2016,4,15,2,Saturday
1638221,1615055,2015-06-28,25,BEAUTY,0.0,0,,,,,,,Salinas,Santa Elena,D,1,718.0,2015,6,26,2,Sunday
1749440,1724492,2015-08-28,45,FROZEN FOODS,453.702,2,,,,,,45.29,Quito,Pichincha,A,11,3498.0,2015,8,35,3,Friday
2682448,2636116,2017-01-23,24,EGGS,229.0,2,,,,,,52.77,Guayaquil,Guayas,D,1,2204.0,2017,1,4,1,Monday
2233021,2197381,2016-05-21,14,EGGS,51.0,2,,,,,,,Riobamba,Chimborazo,C,7,1646.0,2016,5,20,2,Saturday
1574380,1554778,2015-05-25,33,HOME AND KITCHEN II,11.0,0,,,,,,,Quevedo,Los Rios,C,3,1089.0,2015,5,22,2,Monday
1978944,1952214,2016-01-04,35,AUTOMOTIVE,8.0,2,,,,,,36.81,Playas,Guayas,C,3,,2016,1,1,1,Monday
2002624,1975894,2016-01-17,49,LADIESWEAR,25.0,0,,,,,,,Quito,Pichincha,A,11,3337.0,2016,1,2,1,Sunday
2562408,2517858,2016-11-16,6,MEATS,525.124,2,,,,,,45.56,Quito,Pichincha,D,13,1780.0,2016,11,46,4,Wednesday
2677050,2630718,2017-01-20,22,MEATS,73.51,0,,,,,,52.33,Puyo,Pastaza,C,7,598.0,2017,1,3,1,Friday
3003105,2949645,2017-07-18,21,CELEBRATION,4.0,0,,,,,,46.4,Santo Domingo,Santo Domingo de los Tsachilas,B,6,984.0,2017,7,29,3,Tuesday
1665194,1640246,2015-07-12,31,HARDWARE,1.0,0,,,,,,,Babahoyo,Los Rios,B,10,1765.0,2015,7,28,3,Sunday
1969577,1942847,2015-12-30,22,BREAD/BAKERY,102.0,0,,,,,,36.59,Puyo,Pastaza,C,7,756.0,2015,12,53,4,Wednesday
2176012,2147500,2016-04-23,14,PERSONAL CARE,463.0,4,Event,National,Ecuador,Terremoto Manabi+7,False,,Riobamba,Chimborazo,C,7,1634.0,2016,4,16,2,Saturday
1740685,1715737,2015-08-23,5,BABY CARE,0.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1153.0,2015,8,34,3,Sunday
2056749,2030019,2016-02-17,18,MEATS,75.792,0,,,,,,30.68,Quito,Pichincha,B,16,1139.0,2016,2,7,1,Wednesday
1879838,1854890,2015-11-09,53,PET SUPPLIES,3.0,0,,,,,,43.87,Manta,Manabi,D,13,787.0,2015,11,46,4,Monday
2102607,2075877,2016-03-13,54,GROCERY I,3951.0,20,,,,,,,El Carmen,Manabi,C,3,964.0,2016,3,10,1,Sunday
2476699,2433931,2016-09-30,50,HOME AND KITCHEN II,28.0,0,,,,,,47.72,Ambato,Tungurahua,A,14,2240.0,2016,9,39,3,Friday
2342567,2301581,2016-07-18,37,PREPARED FOODS,125.687,0,,,,,,45.23,Cuenca,Azuay,D,2,1457.0,2016,7,29,3,Monday
2608913,2564363,2016-12-13,10,SEAFOOD,2.0,0,,,,,,52.99,Quito,Pichincha,C,15,911.0,2016,12,50,4,Tuesday
2680485,2634153,2017-01-22,19,PLAYERS AND ELECTRONICS,8.0,0,,,,,,,Guaranda,Bolivar,C,15,1231.0,2017,1,3,1,Sunday
2731893,2685561,2017-02-20,11,LINGERIE,2.0,0,,,,,,,Cayambe,Pichincha,B,6,2172.0,2017,2,8,1,Monday
1647268,1623752,2015-07-03,19,LAWN AND GARDEN,0.0,0,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,,Guaranda,Bolivar,C,15,1270.0,2015,7,27,3,Friday
2462481,2419713,2016-09-22,51,LINGERIE,14.0,0,,,,,,46.1,Guayaquil,Guayas,A,17,1341.0,2016,9,38,3,Thursday
2559499,2514949,2016-11-15,24,LADIESWEAR,13.0,0,,,,,,45.86,Guayaquil,Guayas,D,1,2146.0,2016,11,46,4,Tuesday
2924880,2876766,2017-06-07,26,MEATS,219.854,29,,,,,,45.8,Guayaquil,Guayas,D,10,512.0,2017,6,23,2,Wednesday
2332551,2291565,2016-07-12,7,GROCERY I,3488.0,35,,,,,,46.82,Quito,Pichincha,D,8,1641.0,2016,7,28,3,Tuesday
1685188,1660240,2015-07-23,42,EGGS,0.0,0,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,48.11,Cuenca,Azuay,D,2,,2015,7,30,3,Thursday
2665076,2618744,2017-01-13,36,PREPARED FOODS,47.741,2,,,,,,52.36,Libertad,Guayas,E,10,971.0,2017,1,2,1,Friday
2903906,2855792,2017-05-26,38,BREAD/BAKERY,455.405,5,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,49.58,Loja,Loja,D,4,1782.0,2017,5,21,2,Friday
1829605,1804657,2015-10-12,44,LADIESWEAR,15.0,0,,,,,,47.09,Quito,Pichincha,A,5,3662.0,2015,10,42,4,Monday
1857804,1832856,2015-10-28,36,BEVERAGES,2680.0,4,,,,,,45.93,Libertad,Guayas,E,10,1190.0,2015,10,44,4,Wednesday
1724405,1699457,2015-08-14,42,MAGAZINES,0.0,0,,,,,,42.45,Cuenca,Azuay,D,2,,2015,8,33,3,Friday
1648485,1624360,2015-07-03,36,BABY CARE,0.0,0,Holiday,Local,Santo Domingo,Fundacion de Santo Domingo,False,,Libertad,Guayas,E,10,1066.0,2015,7,27,3,Friday
2299479,2260997,2016-06-25,49,BEAUTY,11.0,1,Holiday,Local,Machala,Fundacion de Machala,False,,Quito,Pichincha,A,11,3260.0,2016,6,25,2,Saturday
2780243,2733911,2017-03-19,18,PET SUPPLIES,13.0,1,,,,,,,Quito,Pichincha,B,16,1392.0,2017,3,11,1,Sunday
1550180,1530578,2015-05-11,54,BREAD/BAKERY,327.0,1,,,,,,59.23,El Carmen,Manabi,C,3,945.0,2015,5,20,2,Monday
1855195,1830247,2015-10-27,13,BABY CARE,0.0,0,,,,,,43.21,Latacunga,Cotopaxi,C,15,784.0,2015,10,44,4,Tuesday
2525408,2482640,2016-10-28,18,HOME APPLIANCES,0.0,0,,,,,,48.72,Quito,Pichincha,B,16,,2016,10,43,4,Friday
2747312,2700980,2017-02-28,43,PREPARED FOODS,120.592,2,Holiday,National,Ecuador,Carnaval,False,54.0,Esmeraldas,Esmeraldas,E,10,1426.0,2017,2,9,1,Tuesday
2733505,2687173,2017-02-20,7,HOME AND KITCHEN II,19.0,1,,,,,,,Quito,Pichincha,D,8,1835.0,2017,2,8,1,Monday
1816122,1791174,2015-10-05,17,AUTOMOTIVE,11.0,0,,,,,,46.28,Quito,Pichincha,C,12,1438.0,2015,10,41,4,Monday
1948675,1923727,2015-12-18,35,PERSONAL CARE,71.0,1,,,,,,34.72,Playas,Guayas,C,3,705.0,2015,12,51,4,Friday
1760070,1735122,2015-09-03,43,HOME AND KITCHEN I,9.0,0,,,,,,46.75,Esmeraldas,Esmeraldas,E,10,1352.0,2015,9,36,3,Thursday
2468688,2425920,2016-09-26,26,MEATS,199.847,0,,,,,,45.6,Guayaquil,Guayas,D,10,405.0,2016,9,39,3,Monday
1997705,1970975,2016-01-15,11,HOME APPLIANCES,1.0,0,,,,,,29.45,Cayambe,Pichincha,B,6,2032.0,2016,1,2,1,Friday
3015618,2962158,2017-07-25,22,GROCERY I,3242.0,40,Additional,Local,Guayaquil,Fundacion de Guayaquil,False,47.77,Puyo,Pastaza,C,7,717.0,2017,7,30,3,Tuesday
2783915,2737583,2017-03-21,21,BEAUTY,2.0,0,,,,,,47.02,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1070.0,2017,3,12,1,Tuesday
2911087,2862973,2017-05-30,39,PERSONAL CARE,301.0,11,,,,,,49.63,Cuenca,Azuay,B,6,1374.0,2017,5,22,2,Tuesday
2875084,2826970,2017-05-10,29,PERSONAL CARE,168.0,10,,,,,,47.28,Guayaquil,Guayas,E,10,1050.0,2017,5,19,2,Wednesday
2731188,2684856,2017-02-19,41,DELI,244.564,7,,,,,,,Machala,El Oro,D,4,1066.0,2017,2,7,1,Sunday
2427128,2384360,2016-09-03,10,FROZEN FOODS,70.0,12,,,,,,,Quito,Pichincha,C,15,1173.0,2016,9,35,3,Saturday
2529855,2487087,2016-10-30,42,DELI,219.776,10,,,,,,,Cuenca,Azuay,D,2,1278.0,2016,10,43,4,Sunday
1622016,1602414,2015-06-21,20,AUTOMOTIVE,8.0,0,,,,,,,Quito,Pichincha,B,6,2141.0,2015,6,25,2,Sunday
2435581,2392813,2016-09-07,47,HOME AND KITCHEN II,40.0,1,,,,,,45.47,Quito,Pichincha,A,14,3749.0,2016,9,36,3,Wednesday
2627196,2581491,2016-12-22,41,AUTOMOTIVE,7.0,0,Additional,National,Ecuador,Navidad-3,False,51.98,Machala,El Oro,D,4,1934.0,2016,12,51,4,Thursday
1679806,1654858,2015-07-20,41,CLEANING,770.0,0,,,,,,50.11,Machala,El Oro,D,4,980.0,2015,7,30,3,Monday
2304652,2265448,2016-06-28,23,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,47.93,Ambato,Tungurahua,D,9,913.0,2016,6,26,2,Tuesday
2005771,1979041,2016-01-19,37,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,28.47,Cuenca,Azuay,D,2,1305.0,2016,1,3,1,Tuesday
2254893,2219253,2016-06-02,28,BEVERAGES,2268.0,15,,,,,,49.14,Guayaquil,Guayas,E,10,1207.0,2016,6,22,2,Thursday
2359556,2316788,2016-07-27,14,MAGAZINES,2.0,0,,,,,,41.9,Riobamba,Chimborazo,C,7,1123.0,2016,7,30,3,Wednesday
1970653,1943923,2015-12-30,51,PERSONAL CARE,369.0,1,,,,,,36.59,Guayaquil,Guayas,A,17,2616.0,2015,12,53,4,Wednesday
1664692,1639744,2015-07-12,18,CLEANING,1017.0,1,,,,,,,Quito,Pichincha,B,16,1306.0,2015,7,28,3,Sunday
2168939,2142209,2016-04-20,16,HARDWARE,1.0,0,Event,National,Ecuador,Terremoto Manabi+4,False,42.72,Santo Domingo,Santo Domingo de los Tsachilas,C,3,882.0,2016,4,16,2,Wednesday
2336686,2295700,2016-07-15,22,"LIQUOR,WINE,BEER",12.0,0,,,,,,45.93,Puyo,Pastaza,C,7,597.0,2016,7,28,3,Friday
2666881,2620549,2017-01-14,37,LADIESWEAR,35.0,0,,,,,,,Cuenca,Azuay,D,2,1603.0,2017,1,2,1,Saturday
1674744,1649796,2015-07-17,49,PLAYERS AND ELECTRONICS,33.0,0,,,,,,50.88,Quito,Pichincha,A,11,2883.0,2015,7,29,3,Friday
1839748,1814800,2015-10-18,29,SCHOOL AND OFFICE SUPPLIES,11.0,0,,,,,,,Guayaquil,Guayas,E,10,1241.0,2015,10,42,4,Sunday
1567664,1548062,2015-05-21,44,SEAFOOD,70.53,0,,,,,,60.18,Quito,Pichincha,A,5,3713.0,2015,5,21,2,Thursday
1720118,1695170,2015-08-12,22,PET SUPPLIES,0.0,0,,,,,,43.22,Puyo,Pastaza,C,7,,2015,8,33,3,Wednesday
1620641,1601039,2015-06-20,31,FROZEN FOODS,179.746,10,,,,,,,Babahoyo,Los Rios,B,10,1699.0,2015,6,25,2,Saturday
1897965,1873017,2015-11-20,13,BEVERAGES,1175.0,5,,,,,,39.39,Latacunga,Cotopaxi,C,15,749.0,2015,11,47,4,Friday
1615008,1595406,2015-06-17,23,LINGERIE,2.0,0,,,,,,59.89,Ambato,Tungurahua,D,9,967.0,2015,6,25,2,Wednesday
1715019,1690071,2015-08-09,3,DELI,374.915,2,,,,,,,Quito,Pichincha,D,8,2769.0,2015,8,32,3,Sunday
2249962,2214322,2016-05-30,39,"LIQUOR,WINE,BEER",28.0,0,,,,,,,Cuenca,Azuay,B,6,1141.0,2016,5,22,2,Monday
2537297,2494529,2016-11-03,50,PET SUPPLIES,6.0,0,Holiday,National,Ecuador,Independencia de Cuenca,False,44.66,Ambato,Tungurahua,A,14,2934.0,2016,11,44,4,Thursday
1602272,1582670,2015-06-10,16,MAGAZINES,0.0,0,,,,,,61.36,Santo Domingo,Santo Domingo de los Tsachilas,C,3,884.0,2015,6,24,2,Wednesday
2009256,1982526,2016-01-21,35,HOME CARE,54.0,0,,,,,,29.55,Playas,Guayas,C,3,638.0,2016,1,3,1,Thursday
2537693,2494925,2016-11-04,12,PET SUPPLIES,1.0,0,Bridge,National,Ecuador,Puente Dia de Difuntos,False,44.07,Latacunga,Cotopaxi,C,15,1469.0,2016,11,44,4,Friday
1801712,1776764,2015-09-27,12,FROZEN FOODS,63.0,0,,,,,,,Latacunga,Cotopaxi,C,15,1189.0,2015,9,39,3,Sunday
2883296,2835182,2017-05-15,1,LAWN AND GARDEN,9.0,0,,,,,,48.86,Quito,Pichincha,D,13,1601.0,2017,5,20,2,Monday
3040869,2987409,2017-08-08,30,HOME CARE,105.0,6,,,,,,49.07,Guayaquil,Guayas,C,3,739.0,2017,8,32,3,Tuesday
2465856,2423088,2016-09-24,46,PRODUCE,3782.667,1,,,,,,,Quito,Pichincha,A,14,3853.0,2016,9,38,3,Saturday
1786383,1761435,2015-09-18,31,PLAYERS AND ELECTRONICS,2.0,0,,,,,,44.71,Babahoyo,Los Rios,B,10,1277.0,2015,9,38,3,Friday
2952377,2904263,2017-06-22,47,SEAFOOD,51.381,0,,,,,,42.53,Quito,Pichincha,A,14,3092.0,2017,6,25,2,Thursday
1706341,1681393,2015-08-04,36,EGGS,163.0,0,,,,,,45.75,Libertad,Guayas,E,10,1292.0,2015,8,32,3,Tuesday
2814684,2768352,2017-04-07,34,HOME AND KITCHEN I,50.0,4,,,,,,52.25,Guayaquil,Guayas,B,6,2300.0,2017,4,14,2,Friday
2929557,2881443,2017-06-09,8,HOME AND KITCHEN I,72.0,7,,,,,,45.82,Quito,Pichincha,D,8,2813.0,2017,6,23,2,Friday
1960776,1934046,2015-12-24,25,HOME AND KITCHEN I,52.0,0,Additional,National,Ecuador,Navidad-1,False,37.62,Salinas,Santa Elena,D,1,1329.0,2015,12,52,4,Thursday
2147881,2121151,2016-04-08,25,EGGS,186.0,23,,,,,,39.74,Salinas,Santa Elena,D,1,1184.0,2016,4,14,2,Friday
2962400,2910722,2017-06-26,29,MAGAZINES,0.0,0,,,,,,43.24,Guayaquil,Guayas,E,10,1083.0,2017,6,26,2,Monday
2610900,2566350,2016-12-14,17,CELEBRATION,3.0,0,,,,,,51.01,Quito,Pichincha,C,12,1457.0,2016,12,50,4,Wednesday
2553453,2509870,2016-11-12,31,"LIQUOR,WINE,BEER",43.0,1,Work Day,National,Ecuador,Recupero Puente Dia de Difuntos,False,,Babahoyo,Los Rios,B,10,1350.0,2016,11,45,4,Saturday
1903722,1878774,2015-11-23,24,HOME CARE,259.0,0,,,,,,39.27,Guayaquil,Guayas,D,1,2159.0,2015,11,48,4,Monday
2388302,2345534,2016-08-12,20,PET SUPPLIES,4.0,0,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,44.47,Quito,Pichincha,B,6,1508.0,2016,8,32,3,Friday
2809016,2762684,2017-04-04,25,MAGAZINES,4.0,0,,,,,,50.99,Salinas,Santa Elena,D,1,845.0,2017,4,14,2,Tuesday
2908666,2860552,2017-05-29,21,GROCERY II,21.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1004.0,2017,5,22,2,Monday
2568232,2523682,2016-11-20,2,CLEANING,1241.0,31,,,,,,,Quito,Pichincha,D,13,2015.0,2016,11,46,4,Sunday
2689499,2643167,2017-01-27,21,SEAFOOD,1.0,0,,,,,,53.18,Santo Domingo,Santo Domingo de los Tsachilas,B,6,901.0,2017,1,4,1,Friday
1965406,1938676,2015-12-27,54,PERSONAL CARE,310.0,0,,,,,,,El Carmen,Manabi,C,3,1070.0,2015,12,52,4,Sunday
2923091,2874977,2017-06-06,26,HOME APPLIANCES,0.0,0,,,,,,48.13,Guayaquil,Guayas,D,10,496.0,2017,6,23,2,Tuesday
2359949,2317181,2016-07-27,25,LAWN AND GARDEN,5.0,1,,,,,,41.9,Salinas,Santa Elena,D,1,780.0,2016,7,30,3,Wednesday
1646569,1623402,2015-07-03,1,AUTOMOTIVE,6.0,0,Holiday,Local,Santo Domingo,Fundacion de Santo Domingo,False,,Quito,Pichincha,D,13,2012.0,2015,7,27,3,Friday
2032076,2005346,2016-02-03,26,BEAUTY,1.0,0,,,,,,32.29,Guayaquil,Guayas,D,10,595.0,2016,2,5,1,Wednesday
